Sucursal,Nuevo_Sistema,Cajero,ID_Transaccion,Transaccion,Tiempo_Servicio_seg,Satisfaccion,Monto
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),60,Muy Malo,2315.36
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),60,Regular,2751.58
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),60,Muy Malo,2328.51
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),60,Regular,1294.39
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),60,Bueno,2750
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),60,Muy Malo,272.25
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),60,Malo,1361.26
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),60,Muy Malo,2755.03
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),61,Regular,697.08
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),61,Bueno,301.39
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),61,Muy Malo,1869.96
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),61,Regular,1925.32
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),61,Muy Bueno,2264.33
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),61,Bueno,2056.28
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),61,Muy Bueno,2445.92
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),61,Bueno,2807.47
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),61,Muy Bueno,2686.46
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),61,Regular,4200.74
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),61,Bueno,2120.53
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),61,Muy Malo,2834.06
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),61,Muy Malo,2077.84
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),61,Bueno,2055.58
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),61,Regular,4403.65
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),61,Bueno,1656.15
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),61,Malo,2432.8
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),62,Malo,2018.7
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),62,Regular,1452.21
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),62,Muy Malo,2271.29
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),62,Bueno,604.1
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),62,Muy Malo,1730.03
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),62,Bueno,2721.1
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),62,Bueno,1011.75
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),62,Muy Malo,3070.17
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),62,Malo,1669.33
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),63,Bueno,2652.16
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),63,Regular,2309.81
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),63,Malo,623.64
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),63,Muy Bueno,1916.18
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),63,Malo,2173.24
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),63,Muy Malo,2297.38
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),63,Bueno,3327.45
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),63,Muy Malo,2813.12
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),64,Muy Bueno,2382.82
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),64,Regular,2189.05
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),64,Regular,2531.36
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),64,Regular,575.33
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),64,Malo,2027.32
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),64,Muy Malo,2147.21
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),65,Malo,1111.49
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),65,Regular,2194.49
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),65,Malo,1388.95
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),65,Malo,2283.47
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),65,Malo,2746.36
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),65,Bueno,1450.47
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),65,Muy Bueno,2916.94
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),65,Malo,3645.42
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),66,Malo,1844.89
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),66,Bueno,1402.15
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),67,Muy Malo,1559.23
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),67,Muy Malo,2229.46
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),67,Muy Malo,2781.91
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),67,Muy Bueno,2008.84
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),68,Muy Malo,3208.06
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),68,Muy Bueno,1965.7
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),68,Muy Bueno,2367.36
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),68,Bueno,2209.74
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),68,Malo,3877.13
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),68,Regular,2133.06
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),68,Muy Bueno,2369.81
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),69,Malo,4164.26
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),69,Malo,1953.92
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),69,Malo,2518.35
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),69,Malo,2256.92
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),71,Malo,2390.91
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),71,Malo,1413.73
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),72,Bueno,2413.46
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),72,Muy Bueno,1059.24
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),72,Muy Malo,2255.98
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),72,Muy Malo,2684.89
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),72,Bueno,3164.22
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),73,Regular,2187.01
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),73,Malo,2341.92
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),73,Muy Malo,1325.75
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),73,Regular,2402.77
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),73,Muy Malo,2703.3
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),73,Malo,1762.33
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),73,Muy Bueno,2377.11
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),73,Malo,1670.25
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),74,Malo,1496.34
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),75,Muy Malo,2189.25
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),75,Malo,3115.03
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),76,Bueno,2150.7
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),76,Regular,1435.66
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),77,Muy Malo,1001.59
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),77,Muy Malo,2563.02
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),77,Muy Bueno,2738.3
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),78,Malo,550.64
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),79,Malo,1675.79
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),79,Malo,2611.09
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),81,Muy Malo,2788.29
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),81,Regular,2074.35
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),82,Malo,3037.81
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),83,Regular,264.4
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),84,Bueno,2708.74
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),84,Bueno,2487.98
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),85,Muy Bueno,2214.32
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),86,Malo,2254.17
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),86,Muy Malo,2327.63
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),87,Malo,2041.83
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),88,Malo,2305.07
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),91,Malo,1598.46
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),93,Bueno,1226.41
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),94,Regular,2807.05
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),95,Muy Malo,3395.97
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),98,Malo,563.75
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),103,Bueno,2653.05
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),112,Malo,2631.12
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),119,Regular,3215.4
Multiplaza,Si,2503,10,Cobrar cheque (Cta del Bco),205,Muy Malo,2521.45
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),45,Malo,2515.05
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),45,Bueno,4226.62
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),46,Muy Bueno,2789.95
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),46,Muy Bueno,2305.84
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),47,Malo,3153.24
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),47,Malo,2700.68
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),48,Regular,2981.06
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),48,Muy Bueno,1694.05
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),48,Regular,3116.79
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),48,Muy Bueno,2245.53
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),48,Muy Malo,2650.19
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),48,Muy Bueno,2497.9
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),49,Muy Bueno,2469.3
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),49,Muy Malo,2976.75
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),49,Bueno,3151.34
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),49,Bueno,2763.33
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),49,Muy Bueno,2063.53
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),49,Muy Bueno,2748.83
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),49,Malo,3847.75
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),49,Malo,1768.06
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),50,Muy Malo,3250.28
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),50,Malo,1080.65
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),50,Muy Bueno,3252.37
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),50,Muy Bueno,2891.02
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),50,Bueno,2247.74
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),50,Bueno,2660.11
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),50,Bueno,3233.16
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),50,Malo,2622
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),51,Muy Malo,4202.01
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),51,Muy Malo,3113.9
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),51,Muy Malo,1044.79
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),51,Muy Bueno,2731.53
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),51,Bueno,2069.84
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),51,Muy Malo,2116.01
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),51,Muy Malo,1310.8
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),52,Regular,883.05
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),52,Muy Bueno,1604.65
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),52,Malo,2798.65
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),52,Regular,3046.66
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),52,Muy Bueno,3648.26
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),52,Bueno,1189.93
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),52,Regular,2895.89
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),52,Muy Bueno,1974.93
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),52,Muy Bueno,2470.88
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),54,Malo,2066.86
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),54,Muy Malo,1405.44
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),54,Regular,2975.69
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),55,Malo,1418.7
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),56,Regular,1542.88
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),56,Malo,3042.22
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),56,Bueno,4489.68
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),57,Muy Bueno,4937.38
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),58,Malo,1475.07
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),59,Malo,4012.09
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),60,Bueno,2713.88
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),60,Muy Bueno,1445.26
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),61,Regular,2800.53
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),61,Muy Malo,2389.38
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),61,Muy Bueno,378.57
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),61,Malo,2503.8
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),61,Regular,2181.62
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),62,Malo,2851.39
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),62,Muy Malo,3214.6
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),62,Bueno,2364.51
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),63,Malo,3100.77
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),63,Muy Malo,2116.1
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),63,Bueno,2275.47
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),63,Malo,3034.13
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),63,Bueno,3223.42
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),63,Muy Bueno,2262.91
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),64,Regular,2001.38
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),64,Muy Malo,2189.29
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),65,Muy Bueno,2614.15
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),65,Regular,3241.08
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),65,Muy Malo,2157.68
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),65,Muy Malo,2907.5
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),65,Bueno,979.85
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),66,Muy Bueno,4076.8
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),66,Muy Bueno,2316.36
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),68,Muy Bueno,2897.46
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),71,Regular,2900.71
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),72,Muy Bueno,3066.7
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),72,Malo,2688.47
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),73,Muy Malo,2160.38
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),77,Regular,3068.7
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),79,Muy Malo,2290.93
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),82,Regular,1743.92
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),83,Malo,2076.52
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),84,Muy Bueno,2334.6
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),85,Bueno,2929.12
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),85,Bueno,3167.84
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),88,Muy Bueno,5259.18
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),90,Bueno,2496.26
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),90,Regular,988.77
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),90,Muy Malo,2509.03
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),95,Muy Malo,1708.46
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),99,Malo,2213.84
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),102,Muy Malo,1203.29
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),113,Malo,4142.66
Multiplaza,Si,2556,2,Cobro/Pago (Cta externa),152,Malo,3778.05
Multiplaza,Si,2556,3,Deposito,44,Muy Bueno,938.96
Multiplaza,Si,2556,3,Deposito,45,Bueno,2033.69
Multiplaza,Si,2556,3,Deposito,45,Bueno,2279.08
Multiplaza,Si,2556,3,Deposito,45,Bueno,2703.27
Multiplaza,Si,2556,3,Deposito,46,Regular,841.58
Multiplaza,Si,2556,3,Deposito,46,Muy Bueno,2091.81
Multiplaza,Si,2556,3,Deposito,46,Regular,2111.28
Multiplaza,Si,2556,3,Deposito,46,Bueno,2123.52
Multiplaza,Si,2556,3,Deposito,46,Bueno,1163
Multiplaza,Si,2556,3,Deposito,46,Bueno,2081.28
Multiplaza,Si,2556,3,Deposito,46,Regular,2194.15
Multiplaza,Si,2556,3,Deposito,46,Muy Bueno,939.24
Multiplaza,Si,2556,3,Deposito,46,Bueno,2883.76
Multiplaza,Si,2556,3,Deposito,46,Muy Bueno,1913.97
Multiplaza,Si,2556,3,Deposito,46,Bueno,62.59
Multiplaza,Si,2556,3,Deposito,47,Regular,2184.48
Multiplaza,Si,2556,3,Deposito,47,Regular,2168.26
Multiplaza,Si,2556,3,Deposito,47,Muy Bueno,1901.62
Multiplaza,Si,2556,3,Deposito,47,Muy Malo,2364.16
Multiplaza,Si,2556,3,Deposito,47,Regular,1036.42
Multiplaza,Si,2556,3,Deposito,48,Bueno,1757.46
Multiplaza,Si,2556,3,Deposito,48,Muy Bueno,2895.72
Multiplaza,Si,2556,3,Deposito,48,Bueno,2256.8
Multiplaza,Si,2556,3,Deposito,48,Bueno,1231.7
Multiplaza,Si,2556,3,Deposito,48,Regular,2041.65
Multiplaza,Si,2556,3,Deposito,48,Malo,2199.59
Multiplaza,Si,2556,3,Deposito,48,Bueno,2107.06
Multiplaza,Si,2556,3,Deposito,48,Malo,788.19
Multiplaza,Si,2556,3,Deposito,48,Bueno,2734.22
Multiplaza,Si,2556,3,Deposito,48,Muy Malo,2279.91
Multiplaza,Si,2556,3,Deposito,48,Bueno,407.25
Multiplaza,Si,2556,3,Deposito,48,Malo,1745.8
Multiplaza,Si,2556,3,Deposito,48,Muy Bueno,2630.36
Multiplaza,Si,2556,3,Deposito,48,Malo,1293.22
Multiplaza,Si,2556,3,Deposito,48,Bueno,2122.11
Multiplaza,Si,2556,3,Deposito,48,Muy Bueno,2054.89
Multiplaza,Si,2556,3,Deposito,48,Muy Bueno,1918.37
Multiplaza,Si,2556,3,Deposito,48,Malo,2290.45
Multiplaza,Si,2556,3,Deposito,49,Bueno,807.17
Multiplaza,Si,2556,3,Deposito,49,Muy Bueno,2095.26
Multiplaza,Si,2556,3,Deposito,49,Bueno,1664.35
Multiplaza,Si,2556,3,Deposito,49,Bueno,174.22
Multiplaza,Si,2556,3,Deposito,49,Muy Bueno,1468.24
Multiplaza,Si,2556,3,Deposito,49,Malo,1979.89
Multiplaza,Si,2556,3,Deposito,49,Malo,1479.23
Multiplaza,Si,2556,3,Deposito,49,Bueno,1811.21
Multiplaza,Si,2556,3,Deposito,49,Muy Bueno,3656.24
Multiplaza,Si,2556,3,Deposito,49,Malo,1895.62
Multiplaza,Si,2556,3,Deposito,49,Muy Bueno,2445.55
Multiplaza,Si,2556,3,Deposito,49,Malo,1533.23
Multiplaza,Si,2556,3,Deposito,49,Muy Malo,1703.7
Multiplaza,Si,2556,3,Deposito,49,Muy Malo,1310.87
Multiplaza,Si,2556,3,Deposito,49,Regular,3135.46
Multiplaza,Si,2556,3,Deposito,49,Regular,1850.26
Multiplaza,Si,2556,3,Deposito,49,Regular,2241.78
Multiplaza,Si,2556,3,Deposito,49,Malo,2510.52
Multiplaza,Si,2556,3,Deposito,50,Muy Bueno,1205.9
Multiplaza,Si,2556,3,Deposito,50,Malo,1702.05
Multiplaza,Si,2556,3,Deposito,50,Regular,791.87
Multiplaza,Si,2556,3,Deposito,50,Malo,2050.32
Multiplaza,Si,2556,3,Deposito,50,Regular,903.81
Multiplaza,Si,2556,3,Deposito,50,Muy Malo,3228.92
Multiplaza,Si,2556,3,Deposito,50,Muy Malo,1207.14
Multiplaza,Si,2556,3,Deposito,50,Bueno,1917.4
Multiplaza,Si,2556,3,Deposito,50,Bueno,2755.3
Multiplaza,Si,2556,3,Deposito,50,Muy Bueno,2849.64
Multiplaza,Si,2556,3,Deposito,50,Regular,1363.54
Multiplaza,Si,2556,3,Deposito,50,Muy Bueno,1921.86
Multiplaza,Si,2556,3,Deposito,50,Bueno,2030.19
Multiplaza,Si,2556,3,Deposito,50,Regular,3142.16
Multiplaza,Si,2556,3,Deposito,50,Malo,2028.33
Multiplaza,Si,2556,3,Deposito,51,Muy Bueno,970.14
Multiplaza,Si,2556,3,Deposito,51,Malo,695.85
Multiplaza,Si,2556,3,Deposito,51,Muy Bueno,2311.31
Multiplaza,Si,2556,3,Deposito,51,Regular,2147.61
Multiplaza,Si,2556,3,Deposito,51,Regular,1983.93
Multiplaza,Si,2556,3,Deposito,51,Malo,2223.05
Multiplaza,Si,2556,3,Deposito,51,Regular,660.77
Multiplaza,Si,2556,3,Deposito,51,Bueno,2090.57
Multiplaza,Si,2556,3,Deposito,51,Muy Malo,1497.01
Multiplaza,Si,2556,3,Deposito,51,Bueno,2846.85
Multiplaza,Si,2556,3,Deposito,51,Regular,469.11
Multiplaza,Si,2556,3,Deposito,51,Bueno,2073.28
Multiplaza,Si,2556,3,Deposito,51,Muy Bueno,267.47
Multiplaza,Si,2556,3,Deposito,51,Muy Bueno,718.38
Multiplaza,Si,2556,3,Deposito,51,Regular,1904.35
Multiplaza,Si,2556,3,Deposito,51,Bueno,2339.51
Multiplaza,Si,2556,3,Deposito,52,Malo,2108.53
Multiplaza,Si,2556,3,Deposito,52,Regular,2216.63
Multiplaza,Si,2556,3,Deposito,52,Regular,1967.05
Multiplaza,Si,2556,3,Deposito,52,Regular,1804.01
Multiplaza,Si,2556,3,Deposito,52,Bueno,3948.4
Multiplaza,Si,2556,3,Deposito,52,Regular,2804
Multiplaza,Si,2556,3,Deposito,52,Bueno,2854.97
Multiplaza,Si,2556,3,Deposito,52,Bueno,2493.24
Multiplaza,Si,2556,3,Deposito,52,Bueno,1556.07
Multiplaza,Si,2556,3,Deposito,52,Bueno,2430.13
Multiplaza,Si,2556,3,Deposito,52,Bueno,674.86
Multiplaza,Si,2556,3,Deposito,52,Regular,2186.69
Multiplaza,Si,2556,3,Deposito,52,Muy Malo,2913.37
Multiplaza,Si,2556,3,Deposito,52,Muy Bueno,2153.9
Multiplaza,Si,2556,3,Deposito,53,Muy Bueno,1744.59
Multiplaza,Si,2556,3,Deposito,53,Bueno,2037.94
Multiplaza,Si,2556,3,Deposito,53,Bueno,3399.58
Multiplaza,Si,2556,3,Deposito,53,Regular,828.14
Multiplaza,Si,2556,3,Deposito,53,Muy Bueno,1153.68
Multiplaza,Si,2556,3,Deposito,53,Regular,2365.26
Multiplaza,Si,2556,3,Deposito,53,Muy Malo,2087.57
Multiplaza,Si,2556,3,Deposito,53,Muy Bueno,1036.95
Multiplaza,Si,2556,3,Deposito,53,Muy Bueno,1636.57
Multiplaza,Si,2556,3,Deposito,53,Malo,1354.8
Multiplaza,Si,2556,3,Deposito,54,Regular,2819.28
Multiplaza,Si,2556,3,Deposito,54,Bueno,564.04
Multiplaza,Si,2556,3,Deposito,54,Muy Malo,2135.96
Multiplaza,Si,2556,3,Deposito,54,Malo,2278.64
Multiplaza,Si,2556,3,Deposito,54,Muy Malo,1655.98
Multiplaza,Si,2556,3,Deposito,54,Bueno,2230.67
Multiplaza,Si,2556,3,Deposito,54,Bueno,1297.12
Multiplaza,Si,2556,3,Deposito,54,Malo,2334.66
Multiplaza,Si,2556,3,Deposito,54,Bueno,1001.43
Multiplaza,Si,2556,3,Deposito,54,Malo,2239.27
Multiplaza,Si,2556,3,Deposito,54,Regular,2170.18
Multiplaza,Si,2556,3,Deposito,54,Bueno,1638.37
Multiplaza,Si,2556,3,Deposito,55,Muy Bueno,1023.18
Multiplaza,Si,2556,3,Deposito,55,Muy Bueno,1210.32
Multiplaza,Si,2556,3,Deposito,55,Muy Bueno,756.02
Multiplaza,Si,2556,3,Deposito,55,Muy Bueno,2911.93
Multiplaza,Si,2556,3,Deposito,55,Muy Bueno,2165.17
Multiplaza,Si,2556,3,Deposito,55,Muy Malo,2404.05
Multiplaza,Si,2556,3,Deposito,55,Regular,3043.24
Multiplaza,Si,2556,3,Deposito,55,Regular,2497.8
Multiplaza,Si,2556,3,Deposito,55,Bueno,2085.02
Multiplaza,Si,2556,3,Deposito,55,Bueno,974.39
Multiplaza,Si,2556,3,Deposito,55,Muy Bueno,2275.26
Multiplaza,Si,2556,3,Deposito,55,Malo,517.25
